timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,ground_truth_camera_distance_m,estimation_error_m
0.814,0.814,True,-0.05993175506591797,1.879957314530954,1.2,nan,0.6968235865475715,0.14923835754394532,nan,nan,nan,2.0857597005443114,0.06222332138233927,nan,nan
0.844,0.844,True,-0.06270265579223633,1.878844751090334,1.2,nan,0.7031269072313262,0.15582256317138674,nan,nan,nan,2.0894011988577774,0.0648917208204383,nan,nan
0.885,0.885,True,-0.06506280899047852,1.8819872761590395,1.2,nan,0.6999073205589857,0.16302690505981446,nan,nan,nan,2.0949069454170983,0.06893263151320006,nan,nan
0.913,0.913,True,-0.0670553207397461,1.8913749071212775,1.2,nan,0.701376795104004,0.16916330337524416,nan,nan,nan,2.0967755642434165,0.07030593566568716,nan,nan
0.98,0.98,True,-0.071875,1.8923510348141739,1.2,nan,0.7095159950701331,0.17434383392333985,nan,nan,nan,2.1040133283843643,0.07563452175907902,nan,nan
1.013,1.013,True,-0.07399835586547851,1.9043544458036217,1.2,nan,0.7068471346055958,0.18687499999999999,nan,nan,nan,2.10773094636505,0.07837756478962433,nan,nan
1.045,1.045,True,-0.07667675018310546,1.9018449006630158,1.2,nan,0.7174567123543748,0.19239572525024412,nan,nan,nan,2.111331781664535,0.081038576700398,nan,nan
1.076,1.076,True,-0.0790719985961914,1.905932590628133,1.2,nan,0.7128326860023505,0.1993595504760742,nan,nan,nan,2.1149250394876096,0.08369820969109525,nan,nan
1.111,1.111,True,-0.08094758987426758,1.9153691203140362,1.2,nan,0.7151243987942776,0.20558719635009767,nan,nan,nan,2.118619000151999,0.08643694757852187,nan,nan
1.142,1.142,True,-0.08369512557983398,1.9120611973153587,1.2,nan,0.7232078855695541,0.2104637336730957,nan,nan,nan,2.122196121630251,0.08909364175425054,nan,nan
1.175,1.175,True,-0.0859375,1.9174561226086884,1.2,nan,0.7177116605840752,0.21760732650756837,nan,nan,nan,2.1257649261821467,0.09174881994813083,nan,nan
1.305,1.305,True,-0.09460420608520508,1.9356549611583649,1.2,nan,0.7213797107792048,0.2234375,nan,nan,nan,2.140165950335783,0.1025139392127641,nan,nan
1.342,1.342,True,-0.09729251861572266,1.9354975451285463,1.2,nan,0.7326647983658691,0.2459709358215332,nan,nan,nan,2.1436889536356505,0.10516075334871933,nan,nan
1.379,1.379,True,-0.09949522018432617,1.937141451227644,1.2,nan,0.7303330501800399,0.25296054840087895,nan,nan,nan,2.147202177161581,0.10780577811126808,nan,nan
1.41,1.41,True,-0.10145654678344726,1.9471970681187636,1.2,nan,0.7301793402538314,0.25868757247924806,nan,nan,nan,2.1508113805901363,0.11052903606087452,nan,nan
1.438,1.438,True,-0.10399951934814453,1.9456406350565698,1.2,nan,0.7385279372027895,0.2637870216369629,nan,nan,nan,2.154304013354953,0.11317028943583737,nan,nan
1.474,1.474,True,-0.1062307357788086,1.9456375780712627,1.2,nan,0.7349038041446655,0.2703987503051758,nan,nan,nan,2.157786143862429,0.11580961715032458,nan,nan
1.541,1.541,True,-0.1104034423828125,1.9596134909577456,1.2,nan,0.7330707444812661,0.2761999130249024,nan,nan,nan,2.1648226380887214,0.12116214289547543,nan,nan
1.571,1.571,True,-0.11227636337280274,1.9676583459614185,1.2,nan,0.7433245013431438,0.2870489501953125,nan,nan,nan,2.1682714993595233,0.12379536117231535,nan,nan
1.604,1.604,True,-0.11471920013427735,1.9632473571726723,1.2,nan,0.7496153044204986,0.29191854476928714,nan,nan,nan,2.1718128903447775,0.12650617030187067,nan,nan
1.635,1.635,True,-0.115625,1.9721274149238253,1.2,nan,0.7432570539385445,0.2982699203491211,nan,nan,nan,2.175238254038893,0.12913506501678979,nan,nan
1.703,1.703,True,-0.12027044296264648,1.9731259433375543,1.2,nan,0.7511352008305838,0.30062500000000003,nan,nan,nan,2.1821558445850973,0.13446571130003665,nan,nan
1.734,1.734,True,-0.12209091186523438,1.9809107209060763,1.2,nan,0.7481559180330761,0.3127031517028809,nan,nan,nan,2.1838003197580913,0.1357373204025726,nan,nan
1.803,1.803,True,-0.1267928123474121,1.98084998701582,1.2,nan,0.7541254807958476,0.3174363708496094,nan,nan,nan,2.19238495735198,0.14240424230438176,nan,nan
