sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
25.681,1788979896.7102067,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.681,1788979896.7301898,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.681,1788979896.7502623,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.681,1788979896.7702682,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.681,1788979896.7903855,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.681,1788979896.8102736,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.689,1788979896.8300629,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
25.697,1788979896.8538263,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.8702145,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.8902137,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
