sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
7.185,1788980639.5797458,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.177803223859263e-15,6.375173276704851e-31,-0.15853066340466576,-0.09189053400559871,0.2757999892365334,-0.15940304186279253,-0.09067030622940432,0.27579998923653337,nan,0.0
7.203,1788980639.6000268,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.1170597947911264e-15,5.212535453576725e-31,-0.16091813508733827,-0.08845587902864507,0.2757999959538923,-0.16175790608018717,-0.08721298535677709,0.2757999959538923,nan,0.0
7.222,1788980639.6205328,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.055760006330174e-15,4.037152219779296e-31,-0.1615007292130963,-0.0875874339417507,0.27579999763323193,-0.162332255478565,-0.08633900930652609,0.27579999763323193,nan,0.0
7.241,1788980639.641376,PREGRASP,-0.044,-0.225,0.16249942761582956,False,2.9939032403680085e-15,2.849009697393763e-31,-0.1615007292130963,-0.0875874339417507,0.27579999763323193,-0.162332255478565,-0.08633900930652609,0.27579999763323193,nan,0.0
7.259,1788980639.6597514,PREGRASP,-0.044,-0.225,0.16249942761582956,False,4.055102421600217e-15,2.2209801460746833e-30,-0.1640004860912315,-0.08578412590485024,0.2751886425158705,-0.1648092259064152,-0.08452082075116149,0.2751886425159057,nan,0.0
7.277,1788980639.6805115,PREGRASP,-0.044,-0.225,0.16249942761582956,False,5.1269951878106325e-15,2.9364525407504434e-30,-0.1640004860912315,-0.08578412590485024,0.2751886425158705,-0.1648092259064152,-0.08452082075116149,0.2751886425159057,nan,0.0
7.297,1788980639.7006614,PREGRASP,-0.044,-0.225,0.16249942761582956,False,5.11300869686889e-15,2.9439764006653393e-30,-0.1640004860912315,-0.08578412590485024,0.2751886425158705,-0.1648092259064152,-0.08452082075116149,0.2751886425159057,nan,0.0
7.317,1788980639.7196007,PREGRASP,-0.044,-0.225,0.16249942761582956,False,5.120678851549312e-15,2.9275700863544784e-30,-0.16591070069883307,-0.08748034542736113,0.27456393347264013,-0.1667225539054228,-0.08621903881477641,0.2745639334725358,nan,0.0
7.336,1788980639.7407305,PREGRASP,-0.044,-0.225,0.16249942761582956,False,5.127891395535956e-15,2.9114113304818358e-30,-0.16591070069883307,-0.08748034542736113,0.27456393347264013,-0.1667225539054228,-0.08621903881477641,0.2745639334725358,nan,0.0
7.355,1788980639.7598565,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.63482563961325e-15,2.113235565389841e-30,-0.16802470416781132,-0.08840875704373016,0.2731965062916565,-0.16883375823197705,-0.08714565312035058,0.27319650629182246,nan,0.0
7.375,1788980639.7801042,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.480541568123523e-15,2.183229862962673e-30,-0.16802470416781132,-0.08840875704373016,0.2731965062916565,-0.16883375823197705,-0.08714565312035058,0.27319650629182246,nan,0.0
7.395,1788980639.8004189,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.371899073459601e-15,2.2252168171730637e-30,-0.16802470416781132,-0.08840875704373016,0.2731965062916565,-0.16883375823197705,-0.08714565312035058,0.27319650629182246,nan,0.0
7.414,1788980639.8203263,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.294334929031443e-15,2.2535133280818737e-30,-0.16977186139014566,-0.08995777698200674,0.27251324583881326,-0.17058366453960958,-0.0886964381510337,0.2725132458385952,nan,0.0
7.433,1788980639.8412018,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.236101062146043e-15,2.274367878300933e-30,-0.16977186139014566,-0.08995777698200674,0.27251324583881326,-0.17058366453960958,-0.0886964381510337,0.2725132458385952,nan,0.0
7.452,1788980639.8624148,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.189269780491551e-15,2.2909611505480055e-30,-0.16977186139014566,-0.08995777698200674,0.27251324583881326,-0.17058366453960958,-0.0886964381510337,0.2725132458385952,nan,0.0
7.471,1788980639.8799503,PREGRASP,-0.044,-0.225,0.16249942761582956,False,9.429571279658394e-15,1.364194655764065e-30,-0.1720297542136333,-0.09140064080550653,0.2711869770710852,-0.17284149251777925,-0.09013926024216248,0.2711869770708095,nan,0.0
7.489,1788980639.9001243,PREGRASP,-0.044,-0.225,0.16249942761582956,False,9.429571279658394e-15,1.364194655764065e-30,-0.1720297542136333,-0.09140064080550653,0.2711869770710852,-0.17284149251777925,-0.09013926024216248,0.2711869770708095,nan,0.0
7.507,1788980639.922239,PREGRASP,-0.044,-0.225,0.16249942761582956,False,8.245475034888904e-15,1.8818037914026086e-30,-0.1720297542136333,-0.09140064080550653,0.2711869770710852,-0.17284149251777925,-0.09013926024216248,0.2711869770708095,nan,0.0
7.524,1788980639.9411843,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.888855893319149e-15,2.0233695323002938e-30,-0.17422059557405192,-0.09240420734513323,0.2696761281201684,-0.1750298160837803,-0.09114121005034793,0.269676128120494,nan,0.0
7.543,1788980639.9613626,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.794598297382416e-15,2.0598420778471167e-30,-0.17422059557405192,-0.09240420734513323,0.2696761281201684,-0.1750298160837803,-0.09114121005034793,0.269676128120494,nan,0.0
7.561,1788980639.980702,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.72485749195209e-15,2.0863976452078606e-30,-0.17556176378309749,-0.09357844007783543,0.26884676480531466,-0.17637291869584282,-0.09231668427438969,0.2688467648056838,nan,0.0
7.581,1788980640.000189,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.669285688728386e-15,2.1070334924471648e-30,-0.17589447300563676,-0.09387134107928044,0.26863392817223114,-0.17670611122676563,-0.09260989611496259,0.2686339281718652,nan,0.0
7.601,1788980640.0208223,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.62195219190834e-15,2.1242790868533842e-30,-0.17589447300563676,-0.09387134107928044,0.26863392817223114,-0.17670611122676563,-0.09260989611496259,0.2686339281718652,nan,0.0
7.621,1788980640.0405319,PREGRASP,-0.044,-0.225,0.16249942761582956,False,7.579301743874038e-15,2.1396134374463572e-30,-0.1779730577498574,-0.09482380944616561,0.26713051559493656,-0.1787823711128903,-0.093560871648641,0.26713051559534456,nan,0.0
