sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
9.644,1788982330.1750512,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.0532990522753204,-0.2142102175748818,0.22494302470505662,-0.05479026356202036,-0.2140480790587339,0.22494302470538358,-6.0204088289493136e-05,7.896367786201206e-05,-0.09849794432754726,0.8612088505338125,-0.30698988610515787,4.0738929955227356e-10,-0.5548755281387602,1.1999994419893094
9.655,1788982330.194307,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.0532990522753204,-0.2142102175748818,0.22494302470505662,-0.05479026356202036,-0.2140480790587339,0.22494302470538358,-6.0204088289493136e-05,7.896367786201206e-05,-0.09664571671392255,0.8604360494766441,-0.3061992738708615,-4.0496685125364405e-10,-0.5535802118552665,1.1999999999999997
9.666,1788982330.2144608,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.05071252385314794,-0.21449735939438197,0.22503418213772156,-0.052205584749184804,-0.2143532442989702,0.22503418213804854,-6.0204088289493136e-05,7.896367786201206e-05,-0.09314525504164173,0.8612088505341886,-0.30698988610205735,4.028038306227394e-10,-0.5548755281364157,1.1999994926827067
9.686,1788982330.2345564,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.050065321892732786,-0.21456424425085535,0.2250569693910763,-0.051558811164984016,-0.21442463839972284,0.22505696939075834,-6.0204088289493136e-05,7.896367786201206e-05,-0.08822681275362379,0.8612088505345644,-0.30698988609895705,3.982372285103105e-10,-0.5548755281340711,1.1999995391770484
9.706,1788982330.2546158,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.050065321892732786,-0.21456424425085535,0.2250569693910763,-0.051558811164984016,-0.21442463839972284,0.22505696939075834,-6.0204088289493136e-05,7.896367786201206e-05,-0.08373575637212491,0.86120885053494,-0.30698988609585737,3.9368033577968723e-10,-0.5548755281317267,1.199999581665346
9.722,1788982330.274643,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04778311913704056,-0.21473828091398936,0.22494302470945762,-0.04927800712033647,-0.21461454766301194,0.22494302470976654,-6.0204088289493136e-05,7.896367786201206e-05,-0.07966351569726055,0.8612088505353152,-0.306989886092758,3.891272524154079e-10,-0.5548755281293821,1.1999996202858523
9.734,1788982330.2950964,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04778311913704056,-0.21473828091398936,0.22494302470945762,-0.04927800712033647,-0.21461454766301194,0.22494302470976654,-6.0204088289493136e-05,7.896367786201206e-05,-0.07865597504396615,0.8604360494751396,-0.3061992738832634,-3.867348145491482e-10,-0.5535802118646446,1.1999999999999997
9.751,1788982330.31481,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04778311913704056,-0.21473828091398936,0.22494302470945762,-0.04927800712033647,-0.21461454766301194,0.22494302470976654,-6.0204088289493136e-05,7.896367786201206e-05,-0.07519251017419733,0.8604360494747644,-0.30619927388636287,-3.821861281709451e-10,-0.553580211866989,1.1999999999999997
9.769,1788982330.3339636,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04610280952700647,-0.21489239873153934,0.22503418213508355,-0.047598620650369336,-0.21478037604087397,0.2250341821353925,-6.0204088289493136e-05,7.896367786201206e-05,-0.07273336560622824,0.8612088505360644,-0.30698988608656025,3.800217766264796e-10,-0.5548755281246931,1.1999996866109457
9.79,1788982330.3552403,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.045682519551717704,-0.21492885235279813,0.22505696938667852,-0.047178547128500184,-0.21481975840472448,0.2250569693863785,-6.0204088289493136e-05,7.896367786201206e-05,-0.06984974628322786,0.8612088505364387,-0.306989886083462,3.7546882821055005e-10,-0.5548755281223486,1.199999714535836
9.808,1788982330.3739274,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.045682519551717704,-0.21492885235279813,0.22505696938667852,-0.047178547128500184,-0.21481975840472448,0.2250569693863785,-6.0204088289493136e-05,7.896367786201206e-05,-0.06733371128563588,0.861208850536813,-0.30698988608036404,3.7091572602112353e-10,-0.5548755281200041,1.1999997391489017
9.813,1788982330.3940136,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.044466200550552434,-0.21498705978469856,0.2249430247138548,-0.04596282068293002,-0.21488642092857393,0.22494302471414573,-6.0204088289493136e-05,7.896367786201206e-05,-0.06708280381187971,0.8604360494736407,-0.3061992738956583,-3.68542572645571e-10,-0.5535802118740226,1.1999999999999997
9.833,1788982330.413914,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.044466200550552434,-0.21498705978469856,0.2249430247138548,-0.04596282068293002,-0.21488642092857393,0.22494302471414573,-6.0204088289493136e-05,7.896367786201206e-05,-0.0650852283140193,0.8604360494732668,-0.30619927389875606,-3.639955596751395e-10,-0.5535802118763671,1.1999999999999997
9.852,1788982330.4344664,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.044466200550552434,-0.21498705978469856,0.2249430247138548,-0.04596282068293002,-0.21488642092857393,0.22494302471414573,-6.0204088289493136e-05,7.896367786201206e-05,-0.06340867644134317,0.860436049472893,-0.3061992739018535,-3.594489675777643e-10,-0.5535802118787116,1.1999999999999997
