timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
11.004,11.004,True,-0.022459888458251955,1.1295366994393625,1.2,-0.09418866388739189,-0.07533489310059281,0.058334217071533204,0.9733596247823925,0.0702046940428771,0.5631337558524017,2.1751730353314525,0.6370534330947716,True,,camera_link,odom,0.006,0.0,1.105811336112608,1.105811336112608,0.023725363326754456
11.037,11.037,True,-0.02247629165649414,1.129255055997938,1.2,-0.0940413670482172,-0.07576877295860976,0.05839570999145508,0.9708060885820473,0.06858840945036307,0.5654683543771112,2.171747446423549,0.6375804870650512,True,,camera_link,odom,0.006,0.007,1.1059586329517828,1.1059586329517828,0.0232964230461552
11.071,11.071,True,-0.023035144805908202,1.126883948941161,1.2,-0.09543201131417156,-0.07607034600819423,0.05843835830688476,0.9695245295326299,0.06777408890816007,0.5666366950518221,2.1683101680213754,0.6380966922202389,True,,camera_link,odom,0.006,0.006,1.1045679886858284,1.1045679886858284,0.022315960255332667
11.103,11.103,True,-0.023035144805908202,1.126883948941161,1.2,-0.09535203434079942,-0.07857499345856861,0.059891376495361325,0.9669380835466639,0.06612422232944995,0.5689887595494513,2.1647567506333725,0.6386171837536024,True,,camera_link,odom,0.005,0.001,1.1046479656592005,1.1046479656592005,0.022235983281960525
11.135,11.135,True,-0.02303342819213867,1.1265849842230564,1.2,-0.0951188674827963,-0.07857499345856861,0.059891376495361325,0.9642923061442674,0.0644276656496744,0.5713844145927396,2.1612964595152384,0.6391113357017426,True,,camera_link,odom,0.005,0.008,1.1048811325172037,1.1048811325172037,0.02170385170585276
11.169,11.169,True,-0.023042774200439452,1.1265161843380622,1.2,-0.09648800145235259,-0.07889641791110265,0.05988691329956055,0.9629682413587696,0.06357527097160447,0.5725821974824296,2.157825190219096,0.6395946127864814,True,,camera_link,odom,0.005,0.005,1.1035119985476474,1.1035119985476474,0.023004185790414855
11.205,11.205,True,-0.023260211944580077,1.1253996949808305,1.2,-0.09635364389346512,-0.07896959915927829,0.05991121292114258,0.9603165507985901,0.06186144363419799,0.5749781599903289,2.154237498329211,0.640081151776735,True,,camera_link,odom,0.004,0.002,1.1036463561065348,1.1036463561065348,0.021753338874295647
11.234,11.234,True,-0.023258209228515625,1.1253923955099667,1.2,-0.09457383261191854,-0.08015159472462262,0.0604765510559082,0.9576479363066056,0.060127571223211745,0.5773859152533695,2.1525453009611897,0.6403061113291321,True,,camera_link,odom,0.021,0.009,1.1054261673880814,1.1054261673880814,0.01996622812188531
11.267,11.267,True,-0.023270225524902342,1.1246323112409062,1.2,-0.09603317130529265,-0.08015960173624227,0.06047134399414063,0.9563052305415493,0.059251723698657374,0.5785953941956212,2.148941311357665,0.6407756452080207,True,,camera_link,odom,0.02,0.004,1.1039668286947073,1.1039668286947073,0.020665482546198932
11.3,11.3,True,-0.02326793670654297,1.124624876040885,1.2,-0.09732274458502221,-0.08097525220881686,0.06050258636474609,0.9536092264852141,0.057486126484057716,0.5810148727863141,2.1436218526092405,0.6414451084221441,True,,camera_link,odom,0.003,0.003,1.1026772554149777,1.1026772554149777,0.02194762062590727
