timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
1.505,1.505,True,-0.10831079483032227,1.957232469063655,1.2,0.7399867462824845,0.0,0.0,-1.1882047962367174e-19,2.1512969108464968e-38,-2.384722205171236e-19,2.161362558640743,0.11852686297197115,True,,camera_link,odom,0.002,0.014,1.9399867462824845,1.9399867462824845,0.017245722781170425
1.542,1.542,True,-0.1104034423828125,1.9596134909577456,1.2,0.7436028740749769,0.0,0.0,-1.4053043954818623e-19,2.6714870508195423e-38,-2.450330644609961e-19,2.1648226380887214,0.12116214289547543,True,,camera_link,odom,0.002,0.02,1.943602874074977,1.943602874074977,0.016010616882768725
1.571,1.571,True,-0.11227636337280274,1.9676583459614185,1.2,0.7472106747013261,0.0,0.0,-1.5277716433043687e-19,2.973784133751894e-38,-2.484304463591679e-19,2.1682714993595233,0.12379536117231535,True,,camera_link,odom,0.002,0.008,1.947210674701326,1.947210674701326,0.020447671260092504
1.603,1.603,True,-0.11356906890869141,1.965094835509829,1.2,0.7509188197198347,0.0,0.0,-1.7662114155355524e-19,3.576517875137186e-38,-2.5295046830033896e-19,2.1718128903447775,0.12650617030187067,True,,camera_link,odom,0.001,0.014,1.9509188197198346,1.9509188197198346,0.01417601578999439
1.639,1.639,True,-0.115625,1.9721274149238253,1.2,0.7545089185095983,0.0,0.0,-1.798322673162626e-19,3.6592222278315315e-38,-2.581234743052219e-19,2.175238254038893,0.12913506501678979,True,,camera_link,odom,0.001,0.002,1.9545089185095983,1.9545089185095983,0.01761849641422697
1.67,1.67,True,-0.11814069747924805,1.9699172854111109,1.2,0.7580899086620445,0.0,0.0,-1.9815266351931432e-19,4.1428288034929033e-38,-2.675129998527787e-19,2.178651690646992,0.13176176242098397,True,,camera_link,odom,0.001,0.009,1.9580899086620445,1.9580899086620445,0.01182737674906642
1.704,1.704,True,-0.12027044296264648,1.9731259433375543,1.2,0.761769616318142,0.0,0.0,-2.2155718349334845e-19,4.769398429880024e-38,-2.691149815078994e-19,2.1821558445850973,0.13446571130003665,True,,camera_link,odom,0.0,0.016,1.961769616318142,1.961769616318142,0.01135632701941236
1.735,1.735,True,-0.12209091186523438,1.9809107209060763,1.2,0.765331326514114,0.0,0.0,-2.2532332969325973e-19,4.869023232688906e-38,-2.6435686302439406e-19,2.185544351784541,0.1370878100469199,True,,camera_link,odom,0.0,0.003,1.965331326514114,1.965331326514114,0.015579394391962431
1.769,1.769,True,-0.12462587356567383,1.979697125949272,1.2,0.7688831550859254,0.0,0.0,-2.493480263869258e-19,5.499275144687276e-38,-2.6141955250035636e-19,2.1889202304431694,0.1397075761623429,True,,camera_link,odom,0.0,0.01,1.9688831550859254,1.9688831550859254,0.010813970863346567
1.803,1.803,True,-0.1267928123474121,1.98084998701582,1.2,0.7707089456260467,0.0,0.0,-2.552779782895353e-19,5.655982818005212e-38,-2.6795862981617327e-19,2.190654315741772,0.1410562277117566,True,,camera_link,odom,0.016,0.017,1.9707089456260467,1.9707089456260467,0.010141041389773342
1.838,1.838,True,-0.1287693977355957,1.9892305756105213,1.2,0.7742453200240926,0.0,0.0,-2.57272224142394e-19,5.709449422362972e-38,-2.7117621557368224e-19,2.194010622726598,0.14367237461268403,True,,camera_link,odom,0.016,0.004,1.9742453200240926,1.9742453200240926,0.014985255586428714
1.867,1.867,True,-0.13076353073120117,1.9940003365399301,1.2,0.7778778553700789,0.0,0.0,-2.6667166003767906e-19,5.967613535471397e-38,-2.741755821651363e-19,2.1974548225245987,0.14636524130679823,True,,camera_link,odom,0.015,0.011,1.9778778553700789,1.9778778553700789,0.016122481169851266
1.904,1.904,True,-0.13269290924072266,2.001313406510698,1.2,0.7813926161525413,0.0,0.0,-2.7529329874440733e-19,6.204442119691224e-38,-2.810301772435947e-19,2.2007840818424387,0.1489763782679766,True,,camera_link,odom,0.015,0.018,1.9813926161525413,1.9813926161525413,0.01992079035815686
1.933,1.933,True,-0.13485355377197267,1.9971716692826302,1.2,0.7848963527874715,0.0,0.0,-2.772174360817478e-19,6.258897129110974e-38,-2.859062475340716e-19,2.204099675371219,0.15158498030656295,True,,camera_link,odom,0.015,0.005,1.9848963527874715,1.9848963527874715,0.012275316495158783
1.97,1.97,True,-0.13736658096313475,2.0007021400566125,1.2,0.7884944704363213,0.0,0.0,-2.838899586299366e-19,6.454084837129377e-38,-2.8957996487212276e-19,2.20750120979137,0.15426993268806372,True,,camera_link,odom,0.014,0.009,1.9884944704363212,1.9884944704363212,0.012207669620291295
2.003,2.003,True,-0.1390625,2.0071744278284553,1.2,0.791975061428793,0.0,0.0,-3.0487403570205094e-19,7.062280570820811e-38,-2.970422076289562e-19,2.2107883644277577,0.15687325156818385,True,,camera_link,odom,0.014,0.019,1.991975061428793,1.991975061428793,0.01519936639966235
2.033,2.033,True,-0.14106302261352538,2.0117547877465007,1.2,0.7954438785768314,0.0,0.0,-3.2135329919944104e-19,7.552574419855333e-38,-2.9755344677754193e-19,2.2140611723624644,0.15947390115566776,True,,camera_link,odom,0.014,0.006,1.9954438785768314,1.9954438785768314,0.016310909169669374
2.068,2.068,True,-0.14298276901245116,2.0181139775676886,1.2,0.7990052379299595,0.0,0.0,-3.420904979574342e-19,8.180309999652668e-38,-3.0652274543218204e-19,2.217417915556478,0.16215051970620806,True,,camera_link,odom,0.013,0.013,1.9990052379299594,1.9990052379299594,0.01910873963772919
