sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
7.465,1788979580.8089128,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1752387593269555,-0.09346892933963927,0.2691926245885906,-0.17605034422113552,-0.09220745006531926,0.2691926245880988,-6.0204088289493136e-05,3.578727461518027e-05
7.485,1788979580.828791,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1752387593269555,-0.09346892933963927,0.2691926245885906,-0.17605034422113552,-0.09220745006531926,0.2691926245880988,-6.0204088289493136e-05,3.578727461518027e-05
7.505,1788979580.849488,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17716565993678357,-0.09431873100065642,0.2676082868093154,-0.17797487666315642,-0.0930557312818289,0.2676082868098684,-6.0204088289493136e-05,3.578727461518027e-05
7.525,1788979580.869284,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17716565993678357,-0.09431873100065642,0.2676082868093154,-0.17797487666315642,-0.0930557312818289,0.2676082868098684,-6.0204088289493136e-05,3.578727461518027e-05
7.545,1788979580.889413,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17716565993678357,-0.09431873100065642,0.2676082868093154,-0.17797487666315642,-0.0930557312818289,0.2676082868098684,-6.0204088289493136e-05,3.578727461518027e-05
7.565,1788979580.9089708,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1789784376391522,-0.09585968566242781,0.26656327011769093,-0.1797899314797349,-0.09459814781254128,0.26656327011707487,-6.0204088289493136e-05,3.578727461518027e-05
7.584,1788979580.9294686,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1789784376391522,-0.09585968566242781,0.26656327011769093,-0.1797899314797349,-0.09459814781254128,0.26656327011707487,-6.0204088289493136e-05,3.578727461518027e-05
7.603,1788979580.9496334,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1804781111672172,-0.09652921806353046,0.26521636881843386,-0.18128785235885686,-0.09526655452855291,0.26521636881776056,-6.0204088289493136e-05,3.578727461518027e-05
7.623,1788979580.9688377,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.18085099482190928,-0.09669445941140375,0.26487488569743034,-0.18166029760057953,-0.0954315148312908,0.26487488569810386,-6.0204088289493136e-05,3.578727461518027e-05
7.643,1788979580.9890952,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.18085099482190928,-0.09669445941140375,0.26487488569743034,-0.18166029760057953,-0.0954315148312908,0.26487488569810386,-6.0204088289493136e-05,3.578727461518027e-05
