sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
17.59,1788898097.8909078,VERIFY_GRASP,-0.04179353291751677,-0.22568384337485722,0.16252889446936603,False,-1.7976631449373236e-13,-6.313955604081986e-25,-0.02395209284363077,-0.2281347697543814,0.16291653782956894,-0.03876670547101565,-0.22400665068594058,0.1634441604762628
17.59,1788898097.9124103,VERIFY_GRASP,-0.04179353291751677,-0.22568384337485722,0.16252889446936603,False,-1.7976631449373236e-13,-6.313955604081986e-25,-0.02395209284363077,-0.2281347697543814,0.16291653782956894,-0.03876670547101565,-0.22400665068594058,0.1634441604762628
17.599,1788898097.93078,VERIFY_GRASP,-0.04179353291751677,-0.22568384337485722,0.16252889446936603,False,-1.7976631449373236e-13,-6.313955604081986e-25,-0.02395209284363077,-0.2281347697543814,0.16291653782956894,-0.03876670547101565,-0.22400665068594058,0.1634441604762628
17.613,1788898097.9568694,VERIFY_GRASP,-0.04179352414037255,-0.22568386165996923,0.16252887771980237,False,-1.7964254172618834e-13,-6.309707492630298e-25,-0.02395209284363077,-0.2281347697543814,0.16291653782956894,-0.03876670547101565,-0.22400665068594058,0.1634441604762628
17.623,1788898097.9709747,VERIFY_GRASP,-0.04179352414037255,-0.22568386165996923,0.16252887771980237,False,-1.795188706489068e-13,-6.305463462662969e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.623,1788898097.991009,VERIFY_GRASP,-0.04179352414037255,-0.22568386165996923,0.16252887771980237,False,-1.795188706489068e-13,-6.305463462662969e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.623,1788898098.0109627,VERIFY_GRASP,-0.04179352414037255,-0.22568386165996923,0.16252887771980237,False,-1.795188706489068e-13,-6.305463462662969e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.635,1788898098.0307093,VERIFY_GRASP,-0.04179355137129115,-0.2256838991446977,0.16252885181612173,False,-1.795188706489068e-13,-6.305463462662969e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.652,1788898098.0514395,VERIFY_GRASP,-0.04179354259198917,-0.22568391743099814,0.16252883506576946,False,-1.7939530425882974e-13,-6.301223617702518e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.656,1788898098.0711513,VERIFY_GRASP,-0.04179354259198917,-0.22568391743099814,0.16252883506576946,False,-1.7939530425882974e-13,-6.301223617702518e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.656,1788898098.0910525,VERIFY_GRASP,-0.04179354259198917,-0.22568391743099814,0.16252883506576946,False,-1.7939530425882974e-13,-6.301223617702518e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.663,1788898098.1110327,VERIFY_GRASP,-0.041793461875718016,-0.22568389729257773,0.16252883666079052,False,-1.792718116164196e-13,-6.296986893190065e-25,-0.023951969208292342,-0.22813469988939056,0.16291640973543417,-0.03876658322084429,-0.22400658851833738,0.1634440537132079
17.678,1788898098.1312318,VERIFY_GRASP,-0.04179353381660015,-0.22568393571629483,0.1625288183173371,False,-1.792718116164196e-13,-6.296986893190065e-25,-0.023952060967518375,-0.2281347410842373,0.16291633178235793,-0.03876667394466977,-0.22400662441700964,0.16344396339529849
17.689,1788898098.1509116,VERIFY_GRASP,-0.04179353381660015,-0.22568393571629483,0.1625288183173371,False,-1.7914840071156254e-13,-6.292753565251173e-25,-0.023952093207261705,-0.22813475555789206,0.16291630439343682,-0.038766705820621895,-0.2240066370298505,0.16344393166197932
17.689,1788898098.174305,VERIFY_GRASP,-0.04179353381660015,-0.22568393571629483,0.1625288183173371,False,-1.7914840071156254e-13,-6.292753565251173e-25,-0.023952093207261705,-0.22813475555789206,0.16291630439343682,-0.038766705820621895,-0.2240066370298505,0.16344393166197932
17.696,1788898098.1907709,VERIFY_GRASP,-0.041793561044835226,-0.22568397320164138,0.16252879241473217,False,-1.7914840071156254e-13,-6.292753565251173e-25,-0.023952093207261705,-0.22813475555789206,0.16291630439343682,-0.038766705820621895,-0.2240066370298505,0.16344393166197932
17.713,1788898098.2108486,VERIFY_GRASP,-0.0417935522672919,-0.22568399148813142,0.16252877566550333,False,-1.7902506627525883e-13,-6.2885234505182565e-25,-0.023952093207261705,-0.22813475555789206,0.16291630439343682,-0.038766705820621895,-0.2240066370298505,0.16344393166197932
17.722,1788898098.2312517,VERIFY_GRASP,-0.041793471561666906,-0.2256839713490397,0.16252877726175258,False,-1.7890184523662108e-13,-6.284297816002686e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.722,1788898098.2516334,VERIFY_GRASP,-0.041793471561666906,-0.2256839713490397,0.16252877726175258,False,-1.7890184523662108e-13,-6.284297816002686e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.732,1788898098.2706552,VERIFY_GRASP,-0.041793543493663064,-0.22568400977361802,0.1625287589181919,False,-1.7890184523662108e-13,-6.284297816002686e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
