sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
17.35,1788982553.8122432,LIFT,-0.04372561356567479,-0.2255237863521085,0.18438958270353753,False,-3.972969301485062e-15,1.7715877917880133e-29,-0.04272070669191263,-0.22566259942289696,0.18318781108256524,-0.044218329134283745,-0.22557817774258723,0.18318781108262655,nan,0.004636031780736681,-0.056352233750663804,1.2352494078202305,-0.3232744878881393,-5.032847033083019e-11,-0.911955470420183,0.038448697619816154
17.366,1788982553.8322468,LIFT,-0.04372718259000749,-0.22550183897346981,0.18468509750796044,False,-3.972969301485062e-15,1.7715877917880133e-29,-0.04272739889516015,-0.22558207558684742,0.18438613882639654,-0.04422501714579253,-0.22549757957881875,0.1843861388264461,nan,0.0017208144073152763,-0.056372913149091326,1.230737441275283,-0.3230727961252927,-4.978012316160341e-11,-0.9076298646068461,0.038448635114209116
17.372,1788982553.8525922,LIFT,-0.043728157534754626,-0.22548595514689562,0.18490476185263835,False,-3.974539428245003e-15,1.7719556869903913e-29,-0.04272739889516015,-0.22558207558684742,0.18438613882639654,-0.04422501714579253,-0.22549757957881875,0.1843861388264461,nan,0.005514543414217357,-0.05638118490598917,1.2288601109821145,-0.32299212000486827,-4.130009989541753e-11,-0.9058996225794743,0.03844860450716496
17.39,1788982553.8729928,LIFT,-0.04372966201878282,-0.2254628804972067,0.1851946303927824,False,-3.974539428245003e-15,1.7719556869903913e-29,-0.04272739889516015,-0.22558207558684742,0.18438613882639654,-0.04422501714579253,-0.22549757957881875,0.1843861388264461,nan,0.0012004992573349032,-0.05639359254751879,1.2262192957532465,-0.3228711043634774,-4.9228056336374557e-11,-0.9033042587938892,0.03844857426020337
17.408,1788982553.8927913,LIFT,-0.043732011165199196,-0.225421642946252,0.18570481207100462,False,-3.9758803695092545e-15,1.772269623833334e-29,-0.042732582300400966,-0.22550148354667301,0.18543841442779552,-0.0442301969152084,-0.22541692312144254,0.18543841442784476,nan,0.0008924609904413149,-0.056414271945946226,1.2216974419061226,-0.32266941260227794,-4.867377098302744e-11,-0.8989786529811591,0.038448514864926245
17.425,1788982553.9123988,LIFT,-0.043734230404187856,-0.2253781355265399,0.18621529743512413,False,-3.977062711356289e-15,1.772546237182931e-29,-0.0427337919483125,-0.22547982821391502,0.18570135671046611,-0.044231405653730384,-0.22539525168440216,0.1857013567105233,nan,0.0007109412677881095,-0.056434951344373624,1.2171733621058822,-0.32246772084144487,-4.811813831222941e-11,-0.8946530471685631,0.03844845675382841
17.435,1788982553.9329348,LIFT,-0.0437350255924393,-0.2253591050131661,0.18644278794391325,False,-3.9781761762150424e-15,1.7728065623338874e-29,-0.0427337919483125,-0.22547982821391502,0.18570135671046611,-0.044231405653730384,-0.22539525168440216,0.1857013567105233,nan,0.0065382824805808246,-0.05644322310131757,1.2152602888422066,-0.3223870447542625,-3.961480041274614e-11,-0.8929228051512487,0.03844842815797541
17.447,1788982553.9522111,LIFT,-0.04373631995232251,-0.22533236462026984,0.1867258754607208,False,-3.9781761762150424e-15,1.7728065623338874e-29,-0.0427337919483125,-0.22547982821391502,0.18570135671046611,-0.044231405653730384,-0.22539525168440216,0.1857013567105233,nan,0.0006044307397289978,-0.056455630742801056,1.21264794576359,-0.3222660290808286,-4.756170996143055e-11,-0.8903274413560466,0.0384483997739775
17.466,1788982553.973072,LIFT,-0.04373827992232487,-0.22528433475631499,0.1872364155653735,False,-3.9792293244268286e-15,1.773052640539435e-29,-0.04273883527803963,-0.2253704396013173,0.1869506662184776,-0.04423644478403356,-0.2252857887445196,0.18695066621852308,nan,0.0005423143050080228,-0.05647631014122848,1.2081217265181703,-0.32206433732033884,-4.700479690615178e-11,-0.8860018355435757,0.03844834379338985
17.484,1788982553.9926164,LIFT,-0.04374011035967547,-0.22523404926186888,0.18774683542741255,False,-3.980241039240977e-15,1.7732889038007093e-29,-0.04273883527803963,-0.2253704396013173,0.1869506662184776,-0.04423644478403356,-0.2252857887445196,0.18695066621852308,nan,0.0005066001023341675,-0.05649698953965588,1.2035950245479843,-0.3218626455599215,-4.6447580962387915e-11,-0.8816762297311306,0.03844828869896153
17.499,1788982554.0127418,LIFT,-0.043740737022124755,-0.225212080728616,0.1879756699406479,False,-3.981236148182055e-15,1.7735211590265323e-29,-0.04273883527803963,-0.2253704396013173,0.1869506662184776,-0.04423644478403356,-0.2252857887445196,0.18695066621852308,nan,0.0067461295720406215,-0.05650526129664598,1.2016747250905813,-0.3217819695018814,-3.7936164862055474e-11,-0.8799459877223765,0.03844826148768033
17.517,1788982554.0322878,LIFT,-0.04374238255687254,-0.2251585791390798,0.18848595818827552,False,-3.982224115202885e-15,1.7737516177287807e-29,-0.042743583413906015,-0.22523950545092286,0.18825360036391886,-0.04424118836635978,-0.2251547740731113,0.18825360036397182,nan,0.006765079879153011,-0.05652594069508881,1.197147083911988,-0.32158027775099135,-3.737704546394652e-11,-0.8756203819127192,0.03844820754803969
17.524,1788982554.0533118,LIFT,-0.043743382619798966,-0.22512672113463714,0.18876711832676124,False,-3.982224115202885e-15,1.7737516177287807e-29,-0.042743583413906015,-0.22523950545092286,0.18825360036391886,-0.04424118836635978,-0.2251547740731113,0.18825360036397182,nan,0.00047657550104057694,-0.0565383483365107,1.1945408640043031,-0.321459262039187,-4.533269102376193e-11,-0.873025018106274,0.038448180796073934
17.54,1788982554.0722628,LIFT,-0.043743898707672486,-0.22510283061405958,0.18899595343266123,False,-3.9832022633932395e-15,1.7739796632126427e-29,-0.042743583413906015,-0.22523950545092286,0.18825360036391886,-0.04424118836635978,-0.2251547740731113,0.18825360036397182,nan,0.006774015514493513,-0.05655902773493813,1.190013589845016,-0.32125757027883817,-4.477512370524178e-11,-0.868699412293851,0.03844812783444373
17.557,1788982554.0923026,LIFT,-0.043745285367348306,-0.22504483575359202,0.18950566134604038,False,-3.984168098792026e-15,1.774204718300123e-29,-0.04274705340715202,-0.22510274233440317,0.18950216584214963,-0.04424465415249664,-0.22501793662974148,0.1895021658421911,nan,0.006776894404174923,-0.056567299491974435,1.1880922584839788,-0.32117689424918033,-3.625903778983611e-11,-0.866969170293397,0.03844810161422711
17.574,1788982554.1124916,LIFT,-0.04374654242746795,-0.22498459513202645,0.19001508631367717,False,-3.985143482096674e-15,1.7744318760153356e-29,-0.04274705340715202,-0.22510274233440317,0.18950216584214963,-0.04424465415249664,-0.22501793662974148,0.1895021658421911,nan,0.006777350393632114,-0.056587978890417244,1.18356494159704,-0.32097520249827355,-3.570010813992251e-11,-0.8626435644837371,0.0384480498640859
17.591,1788982554.1337078,LIFT,-0.04374766979104266,-0.22492210952269961,0.19052422803426847,False,-3.986110760710148e-15,1.7746570283161113e-29,-0.04274705340715202,-0.22510274233440317,0.18950216584214963,-0.04424465415249664,-0.22501793662974148,0.1895021658421911,nan,0.006777828775822692,-0.05660865828886005,1.1790376247101009,-0.32077351074736965,-3.514119709590562e-11,-0.8583179586740793,0.03844799919462032
